RewardID,CardNumber,Reward_points_balance,Reward_points_consumed,ExpiryDate
67479,5591073405,2642,1305,2025-03-21 21:44:44.626348
14657,5547676472,4603,725,2025-01-30 18:59:58.809792
87608,4946316200,6176,3922,2024-09-17 03:31:33.475539
47369,9783472205,4482,3246,2024-12-17 18:09:21.543800
68587,7716320006,907,533,2024-11-25 23:34:53.001366
94588,1999474399,7119,3033,2024-12-01 07:22:23.668351
37931,6122834526,608,13,2024-11-07 17:48:00.687406
39497,4206503752,4707,632,2024-09-15 22:33:02.965142
79317,1653157956,4150,192,2025-02-01 12:13:12.281479
1037,7690155405,5513,4727,2024-12-26 15:35:00.672075
12341,8992232316,7802,7133,2024-09-20 08:49:31.513947
11782,5316721336,8990,6138,2024-10-05 15:22:02.320576
54213,8470004290,8285,1069,2025-03-31 07:32:19.213291
44758,4713803670,1908,768,2025-03-31 10:11:01.211472
96724,9521254456,6401,2608,2025-01-11 22:18:10.847192
39683,8642495818,7880,5723,2025-03-24 22:10:50.755733
57804,8222829261,9605,6044,2024-10-18 14:11:53.363963
66636,3849476032,5595,1087,2025-02-22 02:19:16.803944
36456,1165222516,8911,7190,2024-07-15 04:20:52.438750
15608,2073853411,9030,7348,2024-06-15 13:46:39.315095
64699,2221558311,5787,3662,2024-09-19 07:43:41.225260
72727,2786840857,8251,1237,2024-05-22 00:37:09.444830
93843,2886382525,7897,1922,2025-01-22 18:31:13.128763
63971,6595654376,9385,4139,2024-08-19 10:06:38.086130
76928,7713482237,3771,1425,2025-04-26 23:55:33.819319
46081,7159821250,6055,533,2024-05-21 15:26:26.053277
57515,7579901976,9750,8390,2025-02-08 16:29:48.598967
56676,1011997864,4926,2962,2024-05-06 06:20:45.346640
9099,5255218396,1814,1413,2024-07-15 08:17:31.598526
90104,8024933133,8609,1985,2024-07-03 06:05:02.947649
38249,6247407699,7747,162,2024-09-24 01:57:56.415108
96536,8432655200,5976,5218,2024-12-21 08:36:19.235562
46354,8104607230,3803,2920,2024-11-22 14:45:46.913600
85896,2085546774,8569,3064,2025-03-08 19:51:05.965592
24625,7012277765,9272,7158,2024-10-13 23:55:35.549013
34492,9776615832,6896,698,2024-12-01 00:14:28.155440
57769,2593668737,3055,984,2025-02-07 00:34:46.187430
87,7545495292,2186,707,2025-03-16 07:37:53.749153
74676,9878701097,7633,4166,2024-07-30 09:13:48.686229
71389,4728202062,3260,785,2024-09-06 16:15:52.679458
53411,7840362043,9801,9767,2024-08-25 12:16:22.201674
16760,3474981823,183,143,2025-04-17 08:12:18.363360
95765,5003986842,5688,2730,2024-10-31 01:39:17.437573
17894,9896668851,7623,704,2024-12-08 00:15:08.750675
84796,8056077544,3775,2436,2025-01-28 22:50:43.119828
94135,2173569524,3541,2901,2025-01-10 16:16:10.079077
21411,2752739778,4612,4560,2024-06-11 07:44:12.842938
26090,6146766412,9671,2303,2024-11-11 15:12:14.204713
51716,3158485538,6529,2888,2025-03-17 06:41:02.229779
48015,3957799847,1664,774,2024-05-14 17:39:54.200584
14355,9888526051,8166,6161,2025-03-10 14:04:54.615780
11949,1785025024,4300,1948,2024-05-06 01:01:58.480919
80653,4594640249,7705,6141,2024-05-12 05:37:51.082616
88371,4897573570,8272,63,2024-07-22 22:59:47.417650
73573,8118065259,1312,586,2024-10-01 23:00:05.369725
1870,9642940898,1206,441,2025-02-03 10:24:19.333180
40203,4243980743,8864,7175,2024-07-15 13:09:54.227411
40793,2707422143,5165,3381,2024-10-15 06:38:51.157208
77756,4630367025,8527,5532,2024-12-04 04:28:28.583205
14539,1388255124,254,100,2024-07-12 04:41:06.370886
16128,8938054606,2433,1733,2024-05-20 06:00:09.801729
47326,3016563313,1441,1309,2024-11-02 09:13:15.087392
95846,5930579730,1608,858,2024-12-31 07:17:38.180771
16733,7634067961,3684,1321,2024-06-04 03:18:10.385280
51631,5968540023,7279,5464,2024-12-07 07:48:09.645376
81817,7733940113,5741,3793,2024-07-10 12:51:55.836438
93442,4448222807,2263,634,2025-02-21 20:32:47.372061
22124,1692139240,2920,2222,2024-05-13 23:08:00.271776
37352,1840194983,1646,497,2024-10-26 02:34:05.362627
72022,4307898877,7828,2162,2024-09-05 11:48:36.633041
3411,4505409759,6519,2402,2024-07-31 20:33:52.704518
82627,2514517063,4927,2970,2024-12-22 20:57:50.213739
47445,6988710224,7356,1828,2025-02-21 10:22:35.437179
87243,8862950418,7365,5144,2024-07-09 15:26:15.455414
57880,9031014429,6537,3383,2024-04-30 07:25:06.166863
95805,8407092585,3178,3174,2025-01-10 06:07:40.010013
77901,7493464990,5073,3871,2024-12-27 16:38:01.523685
19156,1099125830,2311,190,2024-07-25 03:54:55.893316
97789,6226549825,3819,2369,2024-11-21 12:18:06.104552
42051,8764263015,8900,7779,2024-09-07 16:08:19.454569
45147,1040465672,2912,644,2025-01-17 05:59:05.777708
86615,5001901323,2418,652,2024-09-15 04:24:41.520310
54561,6987109793,9677,2078,2024-07-03 19:59:13.464573
30522,6288580288,9501,1273,2024-06-05 14:19:11.303946
40826,3085287291,1933,1809,2025-03-01 16:52:36.232686
8541,1871695501,3445,2090,2024-05-10 20:20:28.329956
228,5288265674,5868,2555,2024-11-07 20:04:52.063834
64888,1441029846,6722,195,2024-09-16 21:55:03.892599
69061,4359172986,4126,685,2024-11-27 11:08:50.821717
56813,1371280041,8059,3391,2025-04-11 18:39:16.905257
57374,4852391350,7573,1334,2024-10-04 04:13:50.580625
70928,6416376276,9975,8567,2024-07-11 14:33:29.338080
99258,6407182868,2691,1121,2024-12-18 02:35:39.506067
37253,1976042411,2392,972,2025-02-06 19:02:44.290742
63987,8001301222,5059,1763,2024-05-25 05:37:40.154071
88989,7311857757,7066,2296,2025-04-12 10:10:34.000576
89297,3390082406,4211,920,2024-11-27 05:19:34.048053
3769,8701865804,5654,3587,2024-11-29 23:38:40.779812
7995,7141905769,692,350,2025-01-23 17:20:41.418544
95866,8977658581,264,95,2024-10-23 21:52:22.348418
40289,2327502252,6434,4157,2025-02-08 13:05:38.181185
81827,5910258130,3040,442,2024-09-01 13:39:58.744267
95070,2281630236,2083,322,2024-11-14 01:52:25.105706
23427,4190364026,3206,3092,2025-02-15 05:15:58.989756
53457,6416740177,2699,1117,2025-01-22 08:26:30.946416
94873,4928238461,1835,825,2024-11-30 05:14:19.374431
51574,9280354579,1995,850,2025-04-12 14:20:53.541232
652,6431386011,7730,2236,2024-09-30 00:42:09.896047
37528,9233017856,8260,2445,2024-12-20 23:28:57.003636
73473,3048295216,8352,5720,2025-03-15 09:37:41.583401
38696,6856634908,3799,3436,2024-09-17 23:18:24.656370
86898,6890788574,4698,3,2024-11-15 22:35:56.958631
39533,1924500582,214,56,2024-08-28 15:11:15.739442
8927,4781740124,8047,5302,2024-07-01 06:21:43.468142
94321,7642674023,2264,2193,2024-09-17 20:52:40.321591
34738,1628423251,330,314,2024-07-03 07:39:18.587604
87668,5322958595,226,114,2024-06-03 10:45:24.252347
39896,4448783729,3562,2446,2024-08-07 00:38:27.966003
73819,6787569314,8909,1692,2024-12-20 17:58:58.212164
39513,6143014699,9879,4464,2024-12-14 21:52:40.536558
24874,5364899692,5014,3581,2025-04-08 05:34:09.066559
40053,1425029066,5105,4969,2025-04-26 20:37:33.842585
82790,4745732092,7883,6752,2025-04-18 06:03:16.781237
57833,1080095920,774,450,2025-03-08 19:10:57.367017
37703,6260752631,1791,985,2024-11-30 08:26:56.834419
43775,9700496650,3875,1887,2024-09-12 11:13:57.703976
78087,9085312413,7585,4345,2024-12-19 06:35:34.775605
52557,2858523097,5803,5464,2024-07-30 12:15:45.741779
93017,8051980064,8639,1773,2024-11-20 11:42:15.240823
93751,9390861227,4325,533,2024-11-18 08:48:37.010039
89988,5122435518,1664,1190,2025-01-22 17:38:30.457256
26980,8144176971,5963,4773,2025-02-26 15:58:42.743756
51116,1334284559,5257,2494,2024-10-05 12:04:32.602653
87774,2269954663,5781,4304,2024-05-18 10:34:57.233776
48823,7770709990,2493,2128,2025-04-13 05:06:47.254143
84509,8771414048,4163,3870,2025-01-01 18:21:32.304984
82696,4777709948,1775,784,2025-04-16 23:51:32.173670
83255,5636283725,5674,5019,2025-03-28 07:48:22.749142
66840,2219674470,4696,2788,2024-08-19 08:51:19.663372
18202,7854615804,2643,2595,2024-08-18 21:51:22.546386
58335,7883703143,9995,1902,2024-10-21 23:24:15.738897
68265,1289101800,7411,3513,2025-04-23 01:12:26.337592
63167,1976229493,1581,48,2024-12-26 01:46:37.492324
10282,6389453851,6675,1531,2024-07-08 19:00:36.740702
37276,6757571520,1437,466,2025-01-26 04:56:45.765956
24070,9156368935,2615,1313,2024-06-07 16:29:21.383412
48622,1631556844,4649,3943,2024-05-29 18:58:07.123211
64299,9953140289,5001,4823,2024-08-30 14:49:38.739098
58125,8968896449,4400,490,2024-11-24 09:26:38.007887
29944,4562653108,5585,3535,2025-02-17 08:26:42.200145
83414,7185516708,9525,8781,2024-07-08 10:11:27.076809
4767,6159971740,7708,1392,2024-07-12 02:22:58.773073
26602,9003965066,9410,3046,2025-01-27 02:58:29.215765
4509,8548816917,9640,9007,2024-11-18 21:47:51.980611
37978,2896835946,2198,1447,2024-07-30 09:44:51.793310
95803,1575044728,1588,833,2025-01-02 22:31:17.991786
74338,5140883298,6910,2929,2024-10-30 14:09:52.391235
3322,8146322220,3563,3241,2024-10-30 01:14:51.961525
82109,5644896071,9169,3316,2024-12-20 01:17:40.409171
31361,8528796227,3823,499,2025-03-21 15:36:59.309505
31902,4548431296,1472,886,2024-08-31 06:57:05.103877
99054,8833255716,903,645,2024-10-10 01:12:34.380515
27121,8974122678,5579,1112,2024-11-30 21:02:49.016057
25868,2324540478,2171,1208,2024-07-09 07:29:24.786198
62560,9105587275,3209,122,2024-05-05 00:49:21.008258
26830,8399803895,5906,5814,2025-01-03 01:31:41.119046
77931,1565758310,5827,820,2025-01-24 12:03:11.265719
5975,6989455615,1900,796,2024-05-24 23:06:06.238700
50627,4278686692,5130,4814,2024-10-16 14:05:11.575422
16982,8682803550,9401,7819,2025-01-28 21:06:18.556998
16375,9823867834,1088,961,2024-07-09 07:58:58.600759
85675,6761137450,7908,1650,2025-02-14 07:55:55.591461
10360,3982525489,8658,1744,2024-10-08 16:55:16.604448
17960,8525526230,4058,1698,2024-07-01 13:25:58.640333
45365,3116004104,578,4,2025-03-07 04:50:06.485860
75927,1044195289,127,125,2025-01-27 12:08:33.112521
90796,7074709711,3703,3684,2025-02-22 20:23:29.697209
2731,4023626482,1994,547,2024-12-06 12:12:47.065243
77597,7961394067,6271,1923,2024-12-12 15:40:22.143368
61127,8791606552,6849,441,2025-04-01 21:36:45.663414
47610,5798567245,2783,720,2025-04-22 09:56:37.963698
64813,3243355456,4073,1100,2024-12-14 13:20:47.010105
78031,2965271251,2235,587,2024-06-29 13:46:16.749435
49182,4543620819,5815,1275,2025-04-01 07:20:53.566684
66855,9164001625,5423,43,2025-01-22 16:35:33.623777
31232,2071109922,7111,5522,2024-08-26 18:48:54.251768
94539,2443373823,3601,2817,2025-01-20 05:57:37.089072
77356,2105246245,513,10,2025-01-27 17:33:23.557804
61426,7352425755,8094,3190,2024-09-10 02:06:29.176291
24824,5674551086,9612,7117,2024-07-06 16:45:59.543369
39410,2242258975,3774,614,2025-04-09 13:12:29.557530
27751,4323342966,6057,883,2024-11-03 21:30:44.229468
74008,3456557547,8981,110,2024-08-23 05:31:08.160698
83529,2096351183,7606,1868,2025-04-24 00:47:56.394966
49682,5395687823,1982,1767,2025-01-30 00:54:38.079723
61052,2018682135,8394,7590,2024-06-08 17:20:11.829775
85215,5982236706,6062,5200,2024-06-28 06:58:08.169007
70431,1257351376,3172,2639,2024-10-02 13:02:03.253239
74910,3734886746,8180,4876,2024-11-15 02:06:05.317831
97599,4175586958,9120,2056,2025-01-12 17:30:20.264016
56143,1656120532,7992,7016,2024-12-24 08:35:40.264028
55336,8209600102,6836,2319,2025-03-13 23:26:26.745414
35592,8008726611,5252,4238,2024-07-31 06:21:35.945432
63415,9475863427,7421,6900,2025-04-03 03:39:06.418438
3036,8776449412,5240,3368,2024-06-22 14:42:03.441648
36802,6872813190,7477,5581,2025-01-28 15:07:02.489476
99699,5181782972,5326,1291,2025-03-01 14:10:27.101349
15825,7787400957,9610,9209,2024-11-21 15:34:02.799128
99365,3635281048,8978,8729,2024-06-01 15:32:13.379151
75753,8161164334,4691,645,2024-08-23 14:48:32.824763
21750,3333769862,8562,5733,2024-12-24 03:10:28.458945
73786,2212067924,9131,3271,2025-03-23 13:11:24.797146
14302,5842558314,6806,4515,2025-02-26 12:10:23.354697
68969,3417275678,1211,619,2024-08-20 10:53:45.081415
64550,5417754934,933,181,2024-06-14 05:16:48.198474
42163,8001544871,231,182,2024-05-21 07:03:29.185216
45731,9993324631,268,182,2024-07-10 04:08:02.045821
98649,9365461496,5284,2915,2025-03-27 06:15:23.332617
42169,9972873793,5411,155,2025-01-25 01:41:58.631394
94485,3395204770,2183,432,2025-01-18 00:10:35.671530
42625,2891070076,1207,1104,2024-05-10 14:50:04.514064
9885,1983067533,2944,1418,2024-06-17 07:31:50.009186
85961,3613328481,3466,3146,2025-03-10 08:09:02.281661
58747,7547485308,1661,1074,2024-06-12 06:53:34.123354
75973,3230806687,1684,223,2024-05-01 16:42:03.716025
21797,1525252084,8822,3932,2025-03-19 10:39:06.235061
20305,5641528201,4391,3871,2024-08-17 07:44:10.685658
91802,2176902118,1339,805,2024-08-31 20:55:48.775600
21510,3967720383,9374,8359,2024-08-03 22:14:16.287474
98669,2266281938,6319,2586,2024-06-21 14:30:01.777142
17939,4222875662,6273,3209,2024-05-16 23:06:33.589087
77768,6091574595,6812,1002,2024-07-08 15:11:42.885534
44177,8460205687,5567,1429,2025-01-09 12:59:30.048562
59658,8529044245,9446,3584,2024-12-12 18:07:24.082132
84692,2570459159,273,201,2025-03-01 09:28:01.992542
46048,2044605791,2354,312,2024-08-05 12:57:03.367083
94377,8972009402,521,254,2024-12-23 14:53:56.648104
75424,5107065259,3621,1198,2024-05-26 12:40:27.385042
82351,5735389360,6098,4891,2025-04-16 22:43:41.436712
23378,2981257811,3580,287,2024-09-27 20:09:33.636236
5277,7801716530,3052,1950,2024-08-30 21:40:36.675705
39459,8741052432,591,505,2024-07-07 21:49:02.689565
23482,8393380001,1774,266,2024-07-08 13:43:35.899139
16187,2358557541,8217,237,2024-09-25 08:55:10.189445
79538,5269805526,9650,1229,2025-03-26 03:24:55.185222
91430,2729634231,6217,2005,2025-03-02 04:47:55.821809
6548,8305308729,9097,5462,2024-12-11 12:20:55.259093
7692,6820589220,9562,492,2024-12-31 04:54:26.608923
79797,5448051352,6762,3347,2025-01-08 10:11:25.262328
56792,2359442505,3632,1583,2024-08-25 03:03:17.018814
40900,7958814673,7195,936,2025-03-08 00:51:54.171714
25977,3707862587,738,404,2025-02-24 12:43:00.254113
54419,4621646668,4399,1224,2024-05-22 20:52:57.026866
94701,2531949116,4433,1541,2025-01-28 11:04:31.215587
92513,3589537245,8595,5215,2024-11-30 21:21:11.851818
2299,5296728673,5847,4143,2024-11-18 21:14:19.289254
70432,9705182392,6203,2120,2025-02-15 08:22:12.804594
29648,6269888225,9428,5750,2025-03-13 10:40:50.123636
41183,5204154327,3112,2834,2025-04-04 19:51:22.715460
74940,6888132159,5076,662,2024-05-22 04:38:11.729419
7730,2878010256,5370,4026,2025-03-23 06:21:36.191858
57521,3516076890,9123,3988,2025-01-15 00:28:33.644406
8272,6275628734,8807,6644,2025-01-09 17:59:29.381880
58829,3096174228,5345,4336,2025-04-03 18:08:13.124194
93558,4783820594,8435,5567,2024-06-15 22:30:45.142619
14124,4503108997,9383,5856,2024-12-22 01:01:07.736927
66787,7434824441,5992,5419,2024-07-31 05:38:19.070799
18335,4092155479,6676,5678,2024-06-20 02:15:51.426447
88924,1013461176,5741,3422,2025-02-11 22:16:15.764782
10219,8117571660,4710,4413,2024-08-02 07:45:41.942614
83604,6795177782,3021,137,2024-05-18 12:32:46.384694
80247,8759594819,7515,550,2024-10-11 18:44:33.053847
5216,7770578210,7630,4462,2025-04-22 03:52:53.204454
48648,7696574210,7833,6661,2024-06-20 00:17:17.403144
66873,1416837013,4465,2062,2024-09-07 01:05:39.495225
98387,5425266133,2216,985,2025-02-11 23:25:37.715391
55543,3961324578,3339,298,2024-09-21 07:01:21.711787
96161,7442582138,4661,3628,2024-11-24 18:05:02.554730
45307,1499912981,5353,2482,2024-05-01 08:34:16.886162
42876,8848646106,9470,3368,2024-05-16 04:44:03.799388
72805,6822746847,8525,4607,2024-08-01 02:52:34.009945
18947,9015194271,6016,3219,2025-03-09 06:06:24.738690
71030,2950908442,1373,430,2025-03-23 04:41:49.346487
77660,1386932086,572,507,2025-02-17 17:55:58.760648
20727,5881881682,7694,1317,2024-09-14 12:08:07.158629
97891,8798258879,5667,255,2025-02-08 01:23:15.002606
19429,6486332353,9333,4618,2024-09-24 04:04:10.688914
21103,2917678447,168,83,2024-07-27 00:58:31.746657
79883,1345815012,8879,4192,2024-05-25 22:44:40.227388
14637,3749051614,9866,6092,2025-04-15 09:26:15.450914
31399,6773651028,8312,6113,2025-01-21 21:24:02.071027
74610,7694034143,7681,5881,2024-11-03 20:42:55.453570
17183,2662050234,3491,2757,2025-01-14 18:43:16.652510
45173,7269686801,1367,1019,2024-11-06 03:01:29.803692
95831,3675913513,5521,3112,2024-05-28 09:43:23.887693
88828,5986526485,6117,319,2024-12-11 05:04:48.150417
56007,7555448427,2476,809,2025-01-17 00:18:43.885719
52052,4737180542,9369,8236,2024-12-17 15:47:58.305525
36495,2391652388,8579,2053,2025-01-04 01:22:13.082827
20476,8207319931,1581,892,2024-08-30 09:05:57.983882
64570,3439049084,4629,121,2024-06-20 04:19:52.781414
6340,6302025180,7669,1311,2024-08-23 02:59:50.944351
70440,7851015292,181,65,2024-10-19 17:30:49.242669
6015,1263799347,5983,5223,2025-04-06 09:29:49.707834
83736,7569195819,878,746,2024-12-01 00:59:08.069451
18229,3725358341,1399,517,2024-09-30 22:07:39.655737
1474,9143974516,3231,1071,2024-08-09 10:45:42.330595
40515,3790404129,6683,5078,2024-09-10 04:32:09.492690
61885,2005974128,4907,1464,2024-12-05 20:50:26.228169
70515,4805748743,2141,583,2024-09-15 20:13:39.613008
87240,3896967843,7580,5124,2024-12-09 03:34:11.219389
77454,6565667170,5613,759,2025-01-04 23:15:45.494604
54463,5728214252,814,59,2024-05-26 00:47:07.309604
46217,4132932423,2174,506,2025-02-09 19:32:44.538597
4913,9946510686,4564,1813,2024-06-12 01:26:00.530763
87525,9574478987,5063,4960,2024-06-30 19:36:30.955164
75830,1282910827,7789,4777,2024-10-28 03:55:01.557177
59745,7017254847,2357,1489,2025-01-13 05:53:21.970303
32586,6612093910,6659,6649,2024-11-15 17:35:45.697425
89057,2609939850,8826,2147,2025-04-12 14:59:47.753948
5584,7623461495,4322,3257,2025-03-14 23:22:41.569563
38823,9376748584,4999,3391,2024-09-15 13:25:11.839399
95862,7267240435,5467,4953,2024-08-11 14:48:35.391315
4159,9344717608,1229,537,2025-01-05 20:01:17.346616
64127,9857992025,3358,786,2024-06-25 03:21:40.366211
42241,6643320619,4092,3201,2024-07-24 20:06:30.939275
71418,1001942074,828,38,2024-12-18 19:52:42.781985
1771,9229657370,3763,1677,2024-12-12 09:33:51.316416
60948,3478085833,8312,4575,2025-01-02 09:34:19.262516
4883,3044954623,4447,146,2024-06-21 14:38:45.058019
55537,4796620333,115,62,2024-11-19 13:18:31.009089
21423,2371692018,8378,7344,2025-02-12 03:09:16.841811
26493,3005604580,6890,222,2024-05-24 16:23:19.245456
94921,3299531410,8971,7144,2025-02-22 17:53:14.128413
62214,3498679046,996,892,2025-01-28 08:09:20.751514
37494,5968464033,8531,342,2024-11-03 07:42:15.172885
76205,7940940460,6500,3579,2024-11-16 08:19:41.261758
60439,8896713562,6457,204,2025-04-03 05:18:52.936012
19911,7201085253,7574,2077,2024-05-21 21:37:10.452573
77472,8657824197,9580,5703,2024-05-24 18:24:06.002640
72844,4566483415,5400,4194,2025-03-17 15:25:29.965509
76626,7066357443,4067,563,2024-06-02 16:29:27.741979
21266,6365161525,3981,2065,2025-03-30 15:13:41.054828
78739,2468130066,5697,3383,2024-06-09 20:13:33.550424
4868,2453988529,1143,1033,2024-11-21 11:57:12.597145
60153,5270228116,8865,928,2024-06-09 20:58:49.309111
11376,4814357139,6311,4639,2024-07-17 10:41:16.229298
32671,8848593933,4785,740,2024-12-07 07:00:21.373602
44199,2345618595,3778,2247,2025-02-13 19:11:09.464084
55938,4148688422,1434,1376,2024-09-22 17:05:09.671831
90026,1042128323,2508,368,2024-06-21 10:40:15.408627
97014,3930617698,8818,4915,2024-09-26 04:24:52.687812
22971,1402383065,9730,4169,2024-05-28 03:49:38.234261
47510,2969527294,9919,3281,2024-07-20 01:32:14.265484
95486,4202150939,4725,1317,2025-02-24 00:03:10.994951
69470,4162187212,5306,4380,2024-07-31 15:16:49.055928
