SupportTicketID,Client_num,IssueType,Status,SupportTicket_date,Assigned_to
548840,65448692,Billing,Closed,2023-10-14 01:15:59.751843,Brian Lawson
295107,54595517,Technical,In Progress,2024-04-19 16:01:21.527674,Jose Richard
478984,34736233,Technical,In Progress,2023-10-26 18:05:17.357617,Nathan Richards
820547,87374774,Billing,Open,2023-12-18 12:39:30.644193,Elizabeth Gonzalez
852301,53831964,Billing,Closed,2023-12-05 18:08:31.408629,Melissa Burns
194763,76068139,Billing,Open,2024-01-08 08:19:49.027894,Stephanie Martin
672148,58282624,General,Open,2023-09-05 02:51:36.825564,Kyle Mcintosh
271068,10338855,Technical,Closed,2024-02-11 15:22:37.824692,Gary Kaufman
633320,78498253,General,Closed,2024-01-09 05:10:12.450486,Mr. Brian Taylor
115171,37991531,Billing,Open,2024-03-16 07:47:51.934227,Travis Brennan
402476,75286838,Billing,Open,2023-10-13 21:25:08.582235,Nicole Pugh
328683,10482022,Billing,Closed,2023-08-10 07:30:33.002941,Tiffany Horton
269718,39216216,Billing,Closed,2024-02-05 13:04:19.684778,Rhonda Clay
798353,39520705,Billing,In Progress,2023-09-16 10:42:38.319564,Susan Mora
527216,16972285,Billing,Closed,2024-04-04 03:11:01.749571,Troy Higgins
970996,60847877,Technical,In Progress,2023-10-31 16:58:42.762429,Kelsey Hill
327308,46920547,Technical,Closed,2023-08-26 06:55:58.385972,James Garcia
992420,98102167,General,In Progress,2023-06-03 02:54:04.042689,Benjamin Anderson
14711,73680274,General,In Progress,2023-06-24 21:05:47.050297,Ashley Wood
786811,56984868,General,Open,2024-04-17 22:37:03.531891,Christopher Thompson
997326,74750455,General,Open,2023-10-26 18:52:13.016225,Robert Greer
697191,30362974,General,Closed,2024-01-27 22:23:49.662151,Susan Long
529111,46135628,Technical,Closed,2024-04-13 07:02:52.600664,Kelly Miller
61789,34153112,General,Open,2023-07-23 14:02:50.448373,Stephen Mills
485338,95252368,Technical,Closed,2023-10-21 03:48:01.353360,Brian Bates
738154,94421844,General,Closed,2023-09-18 04:30:57.767587,Lisa Morris
614380,49550023,Technical,Open,2023-06-03 08:36:23.219108,Courtney Barrett
131186,25896096,General,Open,2023-06-26 02:38:00.242308,Jordan Trevino
696906,15958472,Technical,In Progress,2023-07-31 12:38:25.476164,Miranda Evans
785070,16072431,General,Closed,2023-09-05 20:08:45.545184,Tanya Johnson
454489,83588981,Technical,In Progress,2023-11-21 10:51:18.490247,Cynthia Cooper
206459,44769635,Technical,Closed,2023-05-30 18:17:25.061085,Brian Brown
76979,69022514,Technical,Open,2023-08-10 15:50:59.322075,Daniel Miller
456524,86614940,Technical,In Progress,2023-10-31 16:19:48.382207,Leslie Terrell
329806,81600466,Technical,Closed,2023-11-25 21:36:54.718837,Robert Nolan DDS
452040,78138544,Technical,In Progress,2024-01-06 18:39:15.042629,Jamie White
545073,78160125,Technical,Open,2024-02-23 08:31:21.396845,Kylie Daniel
599641,97845448,Technical,In Progress,2023-06-25 12:50:47.867752,Mr. Richard Sharp
697355,17537943,Technical,Closed,2024-02-27 22:45:16.350367,Savannah Anderson
833075,66582921,Technical,In Progress,2024-02-11 06:51:45.323543,Dr. Cindy Lee
500050,90344749,General,Open,2024-01-26 06:15:18.653599,Toni Vincent
657210,55567711,General,Open,2024-02-09 02:41:54.048250,Nicole Gordon
933203,95748357,Billing,In Progress,2024-04-23 03:38:38.591350,David Brown
557295,99204435,Billing,In Progress,2023-07-12 12:46:39.791043,Alejandro Fletcher
535884,87374774,Technical,Closed,2023-12-12 19:26:42.694963,Brianna Baldwin
523335,88512085,Technical,Open,2023-07-15 17:43:53.180527,Tammy Robinson MD
651182,75604765,Billing,Closed,2023-12-11 01:23:11.089518,Chelsea Gray
189466,79896872,Billing,In Progress,2023-09-28 20:15:44.814407,Darrell Bell
347706,19209975,Technical,Open,2023-08-06 11:55:16.062095,Daniel Hensley
226850,71202722,Technical,Closed,2023-12-14 02:10:52.421855,Keith Watts
919244,38634336,Billing,In Progress,2024-01-08 20:56:06.287293,Jacob Perez MD
560479,62319467,General,In Progress,2023-05-01 13:28:36.640098,Marcus Burns
793068,19638178,General,In Progress,2023-05-15 11:12:27.999725,Melissa Wright
453648,44517978,Technical,In Progress,2024-01-16 01:08:07.088645,Jamie Johnson
460178,10678895,General,In Progress,2024-02-24 05:29:38.050634,Charles Mora
330961,93813863,General,Open,2023-09-08 07:03:21.406905,Jacob Jordan
855478,48411330,General,In Progress,2023-05-10 14:37:10.742113,Nancy Grant
371390,83733703,Billing,Open,2023-11-29 00:49:16.234927,Michael Harper
74966,10030561,Technical,In Progress,2023-12-25 03:55:09.423799,Mark Williams
653247,65716448,General,Open,2024-04-15 02:55:00.149083,Tiffany Lee
122678,82089302,General,Closed,2024-01-29 14:29:24.986901,Jose Harris
377078,63039455,Billing,Open,2023-08-14 03:34:19.921191,Nathan Bird
54136,18803462,Billing,Open,2023-11-24 13:56:10.533250,Stacey Harrington
262396,96506445,General,Closed,2023-08-18 21:46:54.679070,Jennifer Hernandez
850634,85361865,Technical,Open,2023-09-25 15:28:44.719850,Mark Carpenter
797148,29743347,Technical,In Progress,2023-06-13 20:34:02.902231,Joshua Perry
34441,23127859,Technical,Closed,2023-09-15 06:06:25.794248,William Pratt
402597,52372436,General,Closed,2023-08-03 13:13:25.579562,Steve Dickerson
376388,91822034,General,Open,2023-09-28 00:03:59.772799,Yvette Parker
817685,97110607,Technical,Closed,2023-05-09 18:02:54.023808,Stephanie Alexander
611851,81805204,General,In Progress,2023-12-07 17:46:51.633358,Judy Holmes
143898,54901394,Technical,Open,2023-09-01 01:43:25.798146,Mrs. Annette Mullins
799093,16676621,Billing,In Progress,2024-02-27 13:46:39.080697,Jennifer Hudson
163696,16187857,Billing,Open,2023-10-02 07:39:39.962172,Timothy Arnold
774283,44358723,Billing,Open,2023-06-30 01:48:45.235140,Angela Shah
825131,60361787,Technical,In Progress,2023-09-28 17:13:57.988387,Angela Harper
791923,68249453,Technical,Open,2023-09-14 21:29:46.956191,Margaret Alexander
962504,53284567,Billing,Closed,2023-05-11 02:33:44.942794,James Clark
401747,46567753,Technical,In Progress,2023-10-19 00:12:46.350807,Dr. Ronald Mathews IV
916367,59232679,Billing,In Progress,2023-06-11 03:16:41.079381,Julie Nguyen
335055,20815774,Billing,Open,2024-02-25 11:27:20.599485,Michael Turner
672497,13896319,General,Closed,2023-11-10 15:17:38.976652,Julie Dyer
942851,67349621,Billing,Open,2023-10-23 18:24:30.667699,Allison Stein
754122,76370092,Billing,In Progress,2023-12-15 06:53:53.114198,Mrs. Crystal Stanton
700156,29679005,Technical,Open,2024-01-26 03:27:51.751274,Patrick Reynolds
987276,91982449,Technical,Open,2024-01-16 20:17:30.440060,Miguel Washington
295243,29430753,General,In Progress,2023-08-16 11:39:19.609542,Kirsten Chen
463568,53041723,Technical,Closed,2024-03-20 22:02:24.903884,Nicole Diaz
176059,44369772,Billing,Open,2023-08-28 20:55:52.569280,Dustin Daniel
532960,30034016,Billing,In Progress,2023-10-18 09:22:04.463181,Shannon Lindsey
329709,31949814,Technical,In Progress,2023-07-02 04:16:16.399359,Ryan Gill
612193,30967126,Billing,Open,2023-08-12 20:17:27.353565,Maurice Hunter
811501,55350673,General,Open,2023-07-03 02:48:11.422944,Mark Harrell
917481,32381423,Technical,Open,2023-08-11 18:01:19.972214,Jonathan Frazier
388355,76147994,Billing,Open,2023-11-11 08:11:44.914325,Jeffery Hughes
135238,13338645,Technical,Closed,2023-05-06 03:37:10.762183,Mark Walters
274832,17387904,Technical,Closed,2023-08-16 13:14:00.996473,Kelsey Allen
637528,24817953,Technical,Open,2023-11-12 15:53:14.643034,Gabriella Stewart
279181,23196804,Technical,Open,2023-08-02 23:12:30.808148,Laura Morris
510317,51691924,General,Open,2023-09-30 15:36:14.406535,Michael Richardson
586567,68835764,Technical,In Progress,2023-09-25 10:28:54.309271,Molly Gill
465645,35699568,Technical,In Progress,2024-03-27 17:01:11.525885,Brandon Bonilla
905917,65200447,General,Open,2024-01-05 21:25:00.818265,Derek Soto
184551,84035069,Billing,Open,2023-06-24 03:33:12.728821,Mr. Alexander Davis DDS
687994,89212677,Billing,In Progress,2024-03-09 07:24:38.107760,Nicholas Smith
255526,67862722,General,Closed,2023-10-24 21:03:12.018809,Faith Dougherty
431828,85062142,General,Open,2023-09-24 07:31:17.626426,Joseph Palmer
393615,61791013,Technical,In Progress,2023-10-19 08:57:28.910525,Michael Rose
483764,48909024,Billing,In Progress,2023-10-11 23:05:19.495840,Courtney Rodgers
725999,35630323,General,Open,2024-03-28 23:13:46.940903,Jennifer Griffin
348700,45117538,General,In Progress,2023-07-07 18:18:24.822579,Julie Harris
648363,16103891,Billing,Closed,2023-10-26 14:22:03.174723,Nancy Schneider
767742,89464761,Billing,In Progress,2023-10-19 14:01:07.995795,Frank Rice
801899,80435242,Technical,In Progress,2024-01-29 02:02:35.377655,Michael Frank
362936,15083453,General,Closed,2023-06-03 14:36:31.054093,Charles Williams
651046,43693140,Technical,Open,2023-05-01 22:46:02.603379,Sherri May
80409,15138052,Billing,Closed,2024-02-15 09:25:56.342254,Laura Andrews
402031,58726359,Technical,Open,2023-06-09 12:43:46.537549,Lori Boone
218747,11368372,Technical,Open,2023-12-29 00:05:46.026996,Victoria Johnson
332718,43151652,Billing,In Progress,2024-01-22 09:03:39.238374,Jean Smith
531157,91228366,General,In Progress,2024-04-25 23:17:24.752580,Nathan Krause
68375,41600318,General,In Progress,2023-08-11 05:56:30.889188,Vincent Parker
733024,93905539,Billing,Open,2023-08-19 23:09:43.050477,Anthony Mcgrath
472111,45947869,Billing,In Progress,2023-05-01 11:53:38.291193,Nicole Holmes
913806,59953108,Technical,In Progress,2024-01-03 14:11:29.251888,Jason Melendez
560159,64002326,Technical,Closed,2023-08-25 23:51:16.109637,Craig Ferguson
459810,74628388,General,In Progress,2023-10-03 15:31:09.343900,Christopher Watkins
715785,85838004,Technical,Open,2023-07-09 06:21:25.959979,Jesse Becker
44132,26145529,Technical,Closed,2023-09-06 20:38:16.624088,Andrea Brown
918315,34256494,Billing,In Progress,2023-05-14 23:04:21.705592,Jason Parker
585530,44245676,General,Closed,2023-05-06 07:39:10.023554,Philip Tate
810573,65871384,Billing,Open,2023-05-12 15:13:07.692094,Dylan Rogers
543120,89783702,Technical,In Progress,2023-05-25 01:53:22.683036,Karen Ashley
977655,91954412,Technical,Closed,2023-11-07 21:42:43.529294,Nancy Cole
248441,82292410,General,In Progress,2023-10-23 21:35:46.098355,Whitney Park
249058,76195488,Technical,In Progress,2023-06-08 09:21:34.359710,James Turner
507968,10526315,General,In Progress,2024-01-31 02:30:56.604342,Jeanne Cherry
320191,43976562,Technical,Closed,2024-01-03 10:39:22.075857,Cathy Bradford
242739,39565253,Technical,Closed,2023-11-12 17:19:06.031006,Kristen Morris
725279,41085742,Technical,Closed,2023-10-01 10:09:05.813930,Matthew Bell
920925,98375830,Billing,Open,2024-03-06 02:00:54.397733,Mary Martinez
379525,17202028,Billing,In Progress,2023-10-28 13:34:39.650044,William Hudson
386444,29756382,Technical,Closed,2024-01-27 20:41:05.527192,Richard Bell
165615,91257039,Technical,Closed,2024-03-30 12:10:12.212747,Bill Duran
357700,66056523,Billing,In Progress,2023-10-24 03:04:17.525290,Mike Williams
33704,38990884,General,Open,2024-01-25 09:17:37.851412,Sydney Torres
307376,88130296,Billing,Closed,2023-09-08 06:53:28.121230,Donna Thomas
427367,33432042,General,Closed,2023-05-06 04:16:12.181544,Richard Perez
866828,19119523,General,Open,2023-06-30 23:48:16.090388,Stacie Williams
602724,37341585,Billing,Closed,2023-10-11 12:14:39.071592,Kenneth Schmitt
539250,99159408,Technical,Closed,2023-09-29 17:33:11.388288,Lee Miller
118665,15226760,Billing,Open,2023-08-11 21:17:16.212814,Pedro Alvarado
890882,70634972,General,Closed,2023-09-17 02:10:57.949747,Natasha Bass
724232,81416681,Technical,Open,2023-05-03 08:05:57.266671,Megan Shields
163556,71133478,General,Closed,2024-02-25 00:50:49.215779,Misty Suarez
331715,53422314,Technical,Closed,2023-11-18 03:19:22.849010,Nicholas Simpson
988620,19617105,Technical,Open,2023-07-03 20:03:58.029531,Sarah Sanders
959387,48323997,Technical,In Progress,2023-08-05 08:45:23.285549,Eddie Andersen
465828,89539638,Billing,In Progress,2023-12-04 01:47:00.316317,Michael Edwards
211466,76147994,Billing,Open,2024-02-01 03:27:17.348905,Tyler Rogers
246979,90344749,General,Open,2023-12-31 07:40:13.994584,Alicia Cunningham
576948,38527133,Billing,Open,2023-11-06 00:46:57.908163,Deanna Rodriguez
641808,31940965,General,Closed,2023-07-06 17:15:47.522752,James Robinson
843975,37016647,General,In Progress,2023-09-10 23:05:18.992550,Steven Jones
320010,89786590,Billing,Open,2023-10-02 16:23:10.255117,Charles Cordova
966969,59305218,Technical,Open,2023-12-09 11:31:25.486268,Thomas Chase
672644,62096040,Billing,Open,2023-07-11 02:50:54.158017,Teresa Leonard
132977,99449354,Billing,In Progress,2023-10-05 08:46:50.894935,Harry Knight
31558,93137057,Billing,Closed,2024-03-17 22:33:43.542862,Angela Nguyen
302022,93931068,Technical,In Progress,2024-03-15 21:27:13.649076,Douglas Lucero
225924,12118401,Billing,In Progress,2023-12-03 23:26:48.560345,Brian Evans
474213,97562872,Billing,Open,2023-12-22 18:11:34.489718,Dylan Adams
840464,92874177,General,In Progress,2024-01-20 07:26:35.152032,Taylor Bell
138457,99919528,General,Closed,2023-08-26 13:33:31.044633,Bryan Reid
177728,86622219,Billing,Open,2023-07-12 18:36:16.666102,Kristina Jones
900442,32462685,Billing,In Progress,2023-05-23 15:48:05.991987,William Esparza
110924,27230819,Technical,Open,2023-09-27 12:25:12.256413,Steven Jones
543058,36275493,General,Closed,2023-10-28 11:23:18.231393,Bryce Burke
980032,78372855,Billing,In Progress,2024-02-13 11:54:38.159054,Ryan Baker
991472,74946200,Billing,In Progress,2023-11-15 14:16:20.250859,Michael Tran
456379,63850422,General,Closed,2023-10-22 04:28:11.455079,Hannah Horton
89650,79690014,Technical,Open,2023-11-17 18:17:03.772277,John Payne
108226,78889130,Technical,In Progress,2023-08-10 05:19:15.832349,Becky Miller
219598,78387599,Billing,In Progress,2023-09-16 22:55:06.934568,John Johnson
35286,85801542,Billing,In Progress,2023-10-02 08:04:59.543573,Kristen Wall
867892,96017400,General,In Progress,2023-05-26 23:36:08.369932,Ryan Vance
832939,33847080,General,In Progress,2024-04-26 00:31:20.144337,Carolyn Rodriguez
175541,63596887,Technical,In Progress,2024-04-08 13:21:50.055500,Lauren Collier
450901,33027261,Technical,Open,2023-09-28 19:32:31.580211,Steven Ross
214971,27395200,Technical,Open,2023-07-31 15:42:01.215501,Carlos Smith
891062,74841886,Technical,Closed,2024-01-27 08:12:00.367065,Patricia Ortiz
642467,31892060,General,Closed,2024-01-10 22:53:21.256145,Barbara Wilson
72088,14566977,Technical,Closed,2023-08-26 03:38:16.212914,Kim Graham
613312,11405069,Technical,Closed,2023-07-26 20:44:46.201594,Brenda Carrillo
130045,86239938,Technical,Open,2024-01-12 18:36:01.157162,Tammy Jones
846464,36008033,Technical,Open,2024-02-08 23:02:40.029039,Ashley Yang
869147,28758824,Technical,Closed,2024-04-25 05:51:22.621280,Patricia Rose
713319,34609935,General,Open,2024-04-25 08:15:12.076838,Jacqueline Andrade
607934,27716144,General,Closed,2024-04-08 18:12:12.782437,Susan Carroll
996838,68123389,Technical,Closed,2024-04-12 19:38:19.488527,Henry Russell
737498,74593615,General,Closed,2023-09-01 07:28:52.930860,Todd Webster
744801,27797906,Technical,Open,2023-07-22 07:12:05.036973,Monique Williams
270051,69843334,Technical,Open,2024-02-28 00:42:10.922545,Lindsey Atkinson
269620,93186242,Technical,Open,2023-09-10 09:02:02.670206,Sara Winters
429692,75636295,Technical,In Progress,2023-10-06 10:19:58.451030,Kurt Greer
975827,16632903,General,Closed,2023-10-30 01:42:45.460705,Melissa Harvey
635414,61926734,General,Open,2023-06-21 10:42:26.138871,Linda Moore
36477,98263415,General,Closed,2024-03-28 04:12:25.389237,Corey Wilson
154726,24005352,General,Closed,2023-11-01 17:53:45.919358,Amy Leblanc
544142,55862469,Billing,Open,2024-03-05 20:21:31.122559,Cynthia Burke
735757,58757049,General,Open,2023-09-24 16:42:30.845357,Jessica Morris
656843,52268709,Technical,In Progress,2023-11-30 14:57:11.418540,Andrew Price
928491,96940030,General,In Progress,2023-06-24 12:20:35.476873,Tyler Hill
840607,60080940,Technical,Closed,2024-03-31 05:30:09.480866,Kayla Richardson
878249,19524634,General,In Progress,2023-07-18 03:41:44.315350,Gary Blake
336423,11312273,General,Closed,2023-12-20 15:20:19.412009,Dr. Randy Anderson II
139700,99101407,General,In Progress,2024-03-06 12:51:16.908203,Mary Obrien
641963,63592731,Technical,Closed,2023-12-09 17:37:59.353913,Donald Long
425700,92720258,Billing,Open,2024-02-09 15:30:41.963957,Cynthia Carr
103231,97706686,Technical,Closed,2024-03-31 06:16:06.377668,Erin Jackson
262675,43997552,General,Open,2023-05-07 02:46:03.612562,Tara Johnson
307696,27502935,Billing,Closed,2024-02-28 08:36:07.636858,Robin Garrison
588680,43197959,Billing,In Progress,2024-03-02 15:21:10.896949,Krystal Hughes
297196,84498205,Technical,Closed,2023-12-10 05:08:01.154222,Ms. Hayley Miranda
865941,80180949,Technical,In Progress,2023-06-18 23:19:42.161670,Shelley Hines
63962,15061382,General,Closed,2023-06-19 22:41:20.901661,Tina Morris
501168,27933277,Billing,Closed,2023-07-15 22:44:01.319701,John Thompson
328745,81582779,Billing,Closed,2024-01-11 02:58:48.105137,John Foster
691420,51802239,Billing,In Progress,2024-02-21 14:53:55.716471,Bridget Pierce
188400,65962817,Billing,In Progress,2023-10-26 08:26:40.177744,Luis Levine
607996,66024503,General,In Progress,2023-10-17 17:49:56.078390,Yolanda Lawrence
327990,63821066,General,In Progress,2023-05-28 12:59:07.567778,Christy Kennedy
577762,21357278,Technical,Closed,2024-01-01 07:35:32.509367,Janet Blair
230951,56338228,General,In Progress,2023-09-28 06:57:13.836811,Sean Crane
678281,90231177,Billing,Closed,2024-01-07 20:06:25.120140,Sue Brown
170210,77097166,General,In Progress,2024-02-23 04:32:46.565028,Manuel Garcia
4598,27787647,Technical,Open,2023-08-01 07:50:23.150666,Alexander Torres
218301,43193760,Billing,In Progress,2023-10-06 12:48:20.979703,Robin Bowman
266829,22232992,Technical,Closed,2023-10-27 07:20:01.077233,Amber Brooks
934652,27502935,Technical,Open,2023-08-13 21:21:48.414289,Danielle Allen
253736,94659778,Technical,Closed,2023-11-19 00:36:51.162345,Corey Williams
