TransactionID,CardNumber,MerchantID,Transaction_amt,Transaction_time
86243753,8977658581,8599,1109.48,2024-04-04 23:07:23.951001
2295029,3113955757,3006,504.67,2023-06-15 07:35:27.177757
99893722,3264974459,1830,711.25,2023-07-09 15:28:42.466110
83646472,2338741232,1249,111.66,2023-12-07 05:06:53.856797
47101633,3543601046,7350,1050.81,2023-05-23 07:51:11.377108
31295953,5736353857,5430,190.87,2023-09-01 06:50:11.865448
57227906,7802108204,7491,1399.53,2024-03-20 09:36:00.303856
31172272,5344515181,9776,2032.51,2024-01-25 04:24:39.467143
57030534,3808691725,6162,1608.54,2024-04-11 07:00:58.961085
19251868,3811516436,8806,2140.33,2024-04-21 11:35:33.543046
98632154,2088593658,7745,2579.51,2024-02-24 22:31:53.258376
81095173,2613320698,8825,1188.85,2023-06-28 09:33:29.049225
94152917,5420709592,7693,1263.77,2023-12-07 12:24:06.997614
74345713,9152586530,5996,2028.16,2023-04-30 03:08:18.193281
9267983,5574917123,1740,216.64,2024-01-22 17:42:31.220279
28798380,5485850123,5354,2222.06,2023-11-11 09:23:13.247653
95292934,2018682135,4116,2617.8,2024-01-16 07:46:33.804840
89720859,6993786242,7647,1883.78,2024-02-24 11:34:46.269800
59823565,6170320728,4057,2586.77,2023-11-06 02:11:19.596616
73325199,9582051418,3471,2082.46,2023-10-09 10:37:29.965022
83580629,5821029736,5727,832.98,2023-07-07 07:16:21.686557
84109660,2851684321,9620,2073.1,2024-01-21 01:04:57.840215
50411916,1669139864,9498,633.07,2024-04-23 14:10:30.992930
30036427,1707673564,1876,2771.36,2023-12-02 19:45:16.432572
48846085,1574845442,7833,459.6,2023-10-20 18:13:31.164893
27072462,2857864884,2712,733.84,2023-11-01 19:49:30.660801
95281339,9277074008,9245,1857.74,2023-10-11 21:22:29.362421
91133285,9304778173,1790,2687.56,2023-12-31 13:01:30.095169
86972515,8974700232,8718,1589.69,2023-09-11 17:38:48.632717
84684856,7990945787,7941,2.92,2023-06-19 09:09:15.028981
37523023,8121208374,4012,1053.63,2024-01-21 13:57:34.831652
86576363,5380806944,2410,750.19,2024-01-24 14:17:16.573905
36340048,3077132213,2069,2374.99,2023-09-17 00:42:03.727973
34762752,8024933133,2573,1279.69,2023-09-30 12:00:29.333639
95595954,3444936036,6480,2252.48,2023-09-07 14:46:20.070719
57491324,8548816917,6866,2145.67,2023-09-15 18:24:55.754439
61365726,7765544699,8806,329.72,2023-09-17 23:37:20.337876
56787582,7044180801,9901,251.79,2023-12-22 00:25:00.297170
73456102,9180329206,6900,1773.42,2023-09-24 07:33:17.320076
72596447,8331217166,9279,927.0,2024-04-17 13:53:51.724401
79799180,7324510179,9788,668.89,2024-02-19 21:33:32.227132
14078846,5961538616,2410,443.71,2023-11-06 15:30:40.865855
73686720,2555878333,6074,1336.84,2023-08-01 06:30:31.574825
767854,5316721336,2194,2943.31,2024-02-23 20:26:38.374364
33830355,2432306981,7717,2428.95,2023-07-02 15:57:59.274411
55368602,1999830865,1059,58.06,2023-07-11 05:16:55.800400
85173578,3300838954,2841,1677.18,2024-04-25 07:53:53.747902
56965804,6048484139,3569,1748.96,2023-07-20 20:57:59.500652
57860979,1654929556,1975,1585.02,2023-07-16 00:53:34.451666
92473883,1707673564,4085,2725.51,2023-07-04 04:05:52.676432
3931617,6604920444,5315,2256.59,2023-12-12 03:07:43.342011
84011792,7291452328,7945,1922.16,2024-02-22 18:18:07.483293
17750347,8157195017,3279,2372.8,2023-10-16 17:55:34.390366
86653287,6856634908,3875,2519.65,2023-11-03 09:09:07.210799
33657729,8406911117,8722,2822.0,2023-07-15 19:07:34.485069
99132266,4091016679,4822,2323.68,2023-11-30 01:17:24.794367
74660952,3411894348,9615,1812.27,2024-03-20 09:55:49.631718
61325093,9625889970,2672,524.31,2023-08-31 18:30:35.774760
622119,5502112701,9459,1899.33,2023-10-28 10:11:04.429828
84194170,9262106018,4603,1920.23,2023-07-24 13:07:53.933819
35302875,5602492124,2604,1276.01,2023-12-09 08:47:05.998315
83158683,2376834890,5309,1826.33,2023-05-24 08:04:13.489543
96636838,6509175465,3321,2076.56,2023-05-04 17:29:52.405159
13832270,2472791273,4484,2873.07,2023-10-06 21:27:04.908694
61309839,2829082597,9779,166.05,2023-11-15 05:47:04.235389
30921655,4564117497,1091,1673.08,2023-11-29 16:48:43.542172
36526046,7749148858,5190,2582.04,2023-07-20 15:09:18.856229
36435040,5138584122,1557,2178.34,2023-08-10 00:50:02.456779
4821361,3242288180,4433,2910.92,2024-03-29 17:42:43.305627
7810477,8592678045,8512,258.41,2023-11-22 10:28:26.612916
39012824,1598369360,5087,2110.01,2024-03-06 09:16:06.852762
51591587,1149805165,7394,2172.92,2023-05-22 18:06:20.468671
4889035,8414997175,4980,1668.62,2023-11-23 20:58:47.798437
21430401,9319840833,8955,1203.61,2023-07-31 19:41:10.134414
50289786,3913587783,6515,57.49,2023-09-06 06:33:14.544414
12263734,7673380851,8672,2321.38,2023-05-07 13:40:44.924936
2905588,7659999880,6789,2705.06,2023-05-31 08:54:05.725014
25321882,6722115297,5804,221.03,2023-06-22 10:59:34.256208
50222382,8738395136,3757,251.84,2023-10-22 03:51:26.062934
2571448,3419642737,8512,366.87,2024-01-03 14:18:39.430971
99311558,8788904991,8543,1903.62,2023-12-28 21:44:35.370949
61597381,2283540167,1159,1016.03,2023-07-30 21:14:19.110460
69451370,5470149248,6020,483.27,2024-04-20 10:30:45.866695
37609843,2418252273,6671,69.27,2024-03-28 01:43:31.478990
82140387,3239833050,5700,70.48,2024-01-20 07:19:20.035817
6361746,5662184146,3993,2104.42,2023-08-17 01:14:35.329104
94129247,4359172986,1223,435.0,2023-08-03 03:02:06.074444
38934449,5205703200,6259,324.89,2024-04-11 22:45:07.600751
85694259,7437347687,2526,1940.83,2023-09-22 03:22:37.437134
88028143,2975400517,4551,2253.06,2023-11-23 17:08:58.617683
42785121,1085317575,2573,2352.94,2023-06-12 21:56:56.085539
60583407,2942838334,2362,1636.19,2023-07-23 14:22:22.005624
69260499,2815300962,9788,1290.45,2023-06-27 14:11:07.924898
86707095,8112641150,9697,420.33,2024-02-23 23:00:42.826267
19661714,7565115315,1740,2647.19,2023-08-05 23:25:12.790112
26722711,6590987320,4888,1490.72,2024-02-03 23:33:51.265462
50493376,9817853899,4246,89.02,2024-03-27 10:57:16.096110
13507381,1357787108,9228,1503.65,2023-08-13 22:20:57.077810
16151548,8578764415,9461,2895.73,2023-12-19 07:49:49.118522
54071515,2954766461,1375,2761.47,2023-05-04 13:39:49.193748
95829673,3109966831,5768,883.16,2023-12-03 23:08:54.734551
56014146,3926427478,6526,2050.34,2024-04-04 01:14:23.079092
93686555,8767134914,5068,4.02,2023-10-02 19:02:33.868403
48943653,7733940113,3757,1164.48,2023-08-12 15:02:24.321548
1850974,4943744447,6987,1541.9,2023-12-07 03:08:20.398834
25376312,6864359974,5270,2171.36,2024-02-19 05:39:40.681787
68571105,2999777414,1876,1551.07,2023-08-23 04:53:06.802506
6040873,6597880014,2194,402.41,2023-09-09 15:28:01.983163
40761873,8740121401,2558,1223.92,2023-08-14 00:59:21.456395
65386336,4349007186,8760,1751.84,2023-10-28 18:22:07.769174
30798713,4610310708,1073,1213.53,2024-04-20 01:03:14.840145
10685742,9374942258,1674,2814.27,2024-01-05 06:43:43.255660
495570,8923136905,4884,2381.76,2023-08-05 13:01:22.951150
48836626,3380605969,5038,56.42,2023-09-03 07:52:55.632437
59715971,7087761011,4317,2131.76,2023-05-28 18:32:36.001455
29599466,7244923524,5999,2169.24,2023-07-19 15:18:31.630099
48876812,3350605617,5162,2714.34,2024-02-25 00:22:10.672461
58340955,2762209024,6366,730.54,2024-02-26 11:40:29.384486
6527223,4758665674,1320,1015.42,2024-02-15 03:53:45.989574
88580057,6985368762,2122,721.05,2023-10-20 04:44:35.637653
14721095,4622248245,7197,2228.29,2023-12-30 12:14:45.458261
11081155,9910205040,6170,785.57,2023-07-25 18:23:31.269748
33860417,3850607052,6331,2156.51,2023-10-03 20:33:57.068835
81327200,6788148510,5956,1384.3,2024-01-26 16:57:11.073597
13440547,2904208711,2248,2050.76,2023-11-02 19:21:34.688282
6721138,2212067924,4888,412.51,2024-04-14 02:02:47.624640
47132917,3133195120,7355,2688.45,2024-02-11 03:22:13.743937
4418468,5574636850,2397,1327.73,2024-04-11 11:30:53.636347
71088073,3970938428,6170,640.99,2024-01-10 04:09:54.419181
60152071,1779106721,5410,1355.98,2024-01-06 11:22:56.605968
1066686,9542730529,6698,2203.2,2023-08-23 17:41:35.534833
57171518,2650784165,1067,2233.06,2023-12-17 10:43:26.258170
23295124,6367376791,1589,1979.08,2023-10-31 16:51:47.453873
14286990,8692470990,4012,2783.55,2023-07-10 03:21:01.174561
77613034,1005584669,5136,2470.84,2023-05-18 15:10:19.709725
26584359,2859374078,6116,2597.45,2024-03-04 07:11:55.641575
38772043,2071544250,6662,2952.07,2023-05-10 15:21:44.549476
72914586,2085546774,1012,315.49,2023-09-04 17:14:14.318459
81845495,1612815498,4622,2519.96,2024-02-05 19:05:27.864995
46987804,9238390834,8955,838.03,2023-12-14 16:53:12.290765
97232550,9952704806,8127,2075.85,2023-09-13 22:08:43.619381
65635303,5201543675,1876,1363.52,2023-12-20 05:11:11.142953
57246642,7384763519,4599,1812.28,2024-01-15 04:21:28.550156
5175291,7314294261,6533,1763.28,2024-01-21 15:34:47.385164
85758206,6614522888,5711,802.37,2023-07-20 12:43:54.779552
27052664,6018313359,4147,2743.77,2023-07-01 21:20:19.936410
84475399,5248553162,5715,2824.12,2023-09-15 12:07:17.538795
75774630,8130766138,7350,781.49,2024-04-10 00:20:26.986924
55958973,4732926364,1059,1133.12,2023-07-19 11:59:05.283729
20694800,8179667252,9168,600.62,2023-06-12 13:00:40.802421
29736319,3980553063,2282,1452.36,2023-09-17 04:58:31.068919
63770864,4377434347,1870,2265.68,2023-05-21 21:25:48.178507
26287003,2006182160,7713,2311.95,2024-03-31 15:56:38.164403
9557984,8733865999,2589,1866.83,2023-08-12 20:58:15.115077
59116065,9758408123,7105,669.44,2023-08-08 02:11:28.582422
45999744,8426672528,8458,562.19,2024-02-18 23:19:17.734222
71118193,2592657551,9794,2989.05,2024-04-06 17:05:21.282249
63257776,9841785922,2880,2254.27,2023-11-28 20:28:18.223193
13355440,9971502468,2284,1584.06,2023-07-30 06:33:55.761135
71496813,8693381162,5226,764.56,2023-05-26 05:12:51.860741
47908889,2270070626,6054,1331.86,2024-02-29 07:33:44.579391
51945263,3636442615,4464,1619.06,2024-04-16 18:18:00.635581
53347707,3560541695,2431,752.06,2023-06-05 08:21:55.789103
99659395,7306527638,9973,2791.99,2023-10-16 12:44:10.152262
87073088,2725738285,5354,2772.19,2023-05-14 03:56:57.672638
44151572,6499165035,9701,1222.2,2023-07-02 17:38:07.722595
94016785,8179270753,8317,2965.21,2024-02-04 23:54:54.714700
39418180,6843516502,5801,1273.43,2024-02-11 18:17:16.758619
4926060,3437576499,6573,879.97,2023-07-03 12:07:37.225423
34965614,1337147286,1506,2888.92,2024-04-11 18:53:26.391949
86581644,6586362550,1684,667.26,2023-05-05 15:14:18.884438
36093466,8533314629,5999,2504.2,2024-01-20 12:12:31.927171
73232699,7085004572,1012,2709.3,2023-09-05 11:07:09.620258
69853978,5016304451,3074,649.54,2023-09-04 17:12:38.997344
20182201,7831332169,1108,1432.06,2023-05-28 18:31:34.429461
13653583,1714693476,6162,1144.36,2023-05-01 06:34:34.490246
4120715,6518831322,2482,2810.36,2023-05-04 21:39:08.512698
28875339,7242591677,8645,1644.52,2023-10-04 01:01:16.708832
86973543,6404181817,4008,1850.27,2023-11-03 03:29:23.746107
51575849,1282910827,7168,627.7,2023-09-26 19:57:05.072804
56490654,7008910017,5759,2126.85,2024-01-05 08:34:12.456911
53926568,2988384920,8206,2003.38,2024-03-15 10:24:12.262502
13389563,1754477504,5202,1083.38,2024-01-22 10:59:33.984133
86636884,6133523893,9461,700.83,2023-10-17 17:36:31.894121
83899853,1811007332,2433,823.97,2023-09-20 22:04:25.594291
55033100,2839159783,1752,1988.5,2023-12-01 10:03:18.475578
4728686,3962298573,3242,587.91,2023-05-08 22:11:44.094362
85783767,1785025024,5911,1380.36,2023-12-15 11:38:05.311702
41393780,3406211501,8645,2921.8,2023-08-10 23:44:12.698512
27218388,1062833795,3608,532.93,2024-01-18 01:20:29.861130
84589612,4952235557,1827,635.95,2023-05-23 18:28:02.476171
7103130,6649744072,6020,31.4,2023-07-26 20:17:21.128491
54359042,4325417073,1362,1865.22,2024-03-25 02:13:23.253864
60598988,9267561616,7647,1571.95,2023-12-22 21:10:32.168777
79859165,8527207009,6829,1083.25,2024-02-18 22:08:13.345528
99166825,6754706440,6158,415.97,2023-08-06 03:17:32.585500
95464351,6485610118,4084,2100.84,2023-10-15 01:49:51.251048
17395948,6470044819,6382,453.7,2023-10-09 22:56:00.979550
37200173,6924635788,8321,2046.21,2024-01-27 17:24:28.665596
55799421,5424991763,2604,397.83,2023-11-17 22:04:12.280728
16748192,7172598063,7808,2076.99,2024-03-06 14:32:02.023647
84089575,8210093968,9743,1671.85,2024-02-04 02:30:04.169073
41250645,1885447010,4990,1248.72,2024-04-15 06:05:42.810679
81970939,7998773583,4630,2416.65,2024-04-17 18:53:05.330467
96016134,5970560571,4530,2941.02,2023-11-07 16:17:02.952076
9076528,5848606343,9485,2562.43,2023-09-27 03:15:26.009173
53041546,1403526343,8215,602.99,2023-07-22 16:34:02.227017
14088618,1657788603,2097,105.45,2023-09-06 00:15:16.797621
75667459,2308372083,4179,134.3,2024-01-24 22:35:37.753900
47016592,9954243218,4542,2812.47,2023-11-15 21:22:41.943408
44676726,8682803550,4147,413.46,2024-01-06 17:38:40.103047
48913487,6066487270,9498,2556.74,2023-08-20 08:22:00.750959
19767127,7998284387,7234,2782.69,2024-03-31 09:28:14.606602
14914246,7627966641,3222,2248.69,2023-11-03 07:00:17.757031
2543680,6040238468,6013,1272.83,2024-01-30 14:23:36.191501
3729897,7403180967,8760,2008.94,2023-10-13 11:15:22.251009
35060885,4221716224,5191,1963.54,2023-06-04 03:27:50.779188
45054564,2476412704,4969,2610.87,2023-12-02 16:23:24.635234
63176595,8658696355,5226,1077.79,2023-08-23 11:56:41.884495
69735139,4738892624,5611,660.68,2024-03-23 05:39:43.289026
31034506,4347698237,8337,1407.66,2023-10-25 12:47:00.736328
48302810,9290729314,5999,1271.71,2023-06-23 06:27:24.954570
15439835,8504560234,3423,2179.22,2023-12-30 17:49:07.685620
45292443,9027258182,6074,2357.96,2023-12-29 15:27:09.596109
20287291,9663168070,8924,1188.66,2023-06-25 18:37:08.646986
48792158,8866356401,5727,2552.68,2023-05-25 08:38:29.153618
80659129,9451653500,2180,2726.27,2023-10-15 13:23:37.567147
58600460,2981832311,7789,2458.11,2023-07-30 03:07:35.705358
97564374,2340114129,1480,2953.66,2023-06-22 10:03:05.449648
58797867,5958163956,9025,2808.11,2023-09-16 20:12:02.924737
13483508,9053406418,8317,875.42,2023-12-13 21:57:50.541329
29085466,5421261874,2450,714.72,2023-08-15 18:03:29.843131
24271422,3982845790,5287,2711.27,2023-04-29 14:53:32.562760
60625806,8295505676,7108,1285.31,2023-06-09 05:52:09.872087
49987252,5346015914,4085,2656.79,2023-05-17 21:57:33.470732
2511375,4528105978,9620,596.22,2024-04-06 05:44:03.399113
37259375,6540544020,4524,1724.08,2024-04-10 18:20:25.101574
48664649,3818536838,6168,13.66,2024-01-29 22:17:53.674456
57446283,7503667615,7412,575.14,2023-11-17 15:02:18.920912
66824697,4159790841,5804,2237.61,2023-05-27 02:25:20.688788
58702109,6957788270,3875,1739.67,2023-06-27 17:14:16.107265
74866233,7471192641,8599,1058.0,2024-02-05 18:53:55.260224
64457774,2975201285,9154,2927.74,2024-02-13 06:27:30.132596
70313597,9745515158,1480,846.82,2023-12-15 01:06:35.742263
44967872,8504560234,5213,1833.8,2023-10-10 12:55:54.530035
52566959,1898626701,4622,558.86,2024-04-01 20:37:43.302215
28183403,4900843209,8870,2803.25,2023-07-25 03:20:12.078347
92569763,8384111731,8211,2397.29,2023-07-12 11:11:21.471022
61688364,4093672541,2285,686.87,2024-03-29 02:37:29.514287
64751074,3849476032,4524,20.57,2024-04-14 21:29:00.672097
45620242,3589537245,2861,1285.75,2024-01-21 09:50:08.299890
50420148,2006182160,6789,941.43,2024-04-03 06:17:00.060442
50036831,5779959609,8904,94.22,2023-07-20 18:34:50.390321
367547,4026751400,9353,2261.55,2023-06-18 16:22:45.783215
31459768,9663400649,2662,2934.22,2023-08-15 12:13:57.402791
42054510,9098464188,8609,2385.33,2023-05-07 00:36:10.719350
65530564,4400752605,8726,2974.55,2023-09-07 01:59:44.450210
52499763,8995499026,8248,1941.69,2024-04-24 05:35:55.827266
7546254,7138330309,3071,2235.27,2024-01-19 22:04:20.245213
46247131,2222147949,5086,647.79,2024-01-11 00:24:22.271874
61251694,7023030243,8086,1200.78,2023-08-05 14:23:11.201045
80398429,8842967978,2756,632.07,2023-08-22 03:20:08.220962
25662075,8548816917,4973,68.26,2023-06-20 20:28:24.071429
71136439,3102286312,3711,436.99,2024-02-20 13:53:23.516177
38328388,3043051659,7491,2670.49,2023-08-16 18:47:10.152299
22079233,3785709934,4012,2571.92,2023-11-03 14:12:12.734286
19010796,9333535006,2799,2835.73,2023-11-25 07:45:29.686388
3879661,5087602615,3421,1730.64,2024-02-05 20:55:56.200797
91629588,7468095405,7039,1982.33,2023-12-15 13:32:26.514950
28641315,8110444579,2007,1739.24,2024-03-27 13:30:43.055678
41581165,7841480659,4195,2367.48,2024-03-06 03:05:07.302999
6745189,1477338671,3719,1238.97,2024-04-22 17:33:23.040663
49221849,1348392244,5106,383.04,2023-10-10 01:59:50.400804
27274541,3575122141,2334,1903.62,2023-07-25 18:10:43.382326
4977288,6631416293,7739,337.09,2024-04-26 13:30:13.280961
23393873,5155440635,9776,1942.53,2024-01-29 23:54:49.976130
71282644,3380605969,8306,2243.97,2023-10-19 08:24:32.448297
64193211,8788904991,2281,566.12,2024-02-27 04:18:46.376513
79858599,6872813190,8151,1980.99,2024-01-02 10:42:27.024147
32745270,3007972034,3875,1300.41,2024-01-13 10:06:17.163969
31112022,3843768268,6698,817.85,2024-04-03 20:41:30.961018
87997437,8083728373,9776,421.0,2023-09-23 14:51:19.280257
44905444,2965271251,7936,1019.09,2023-07-21 09:23:26.567104
58372119,9267542520,2990,2749.99,2024-02-14 09:09:08.964832
44932435,7836900035,1811,2670.61,2023-05-06 12:49:43.521512
9156076,2805120833,1811,992.11,2024-01-02 11:29:17.961821
82199852,1391514571,5410,1697.75,2023-09-25 04:14:01.118428
82740807,6485610118,2814,1008.96,2023-10-31 08:07:15.745224
94080874,6453031198,7858,2883.21,2023-09-04 22:30:50.612253
81511145,3239833050,9154,1135.23,2023-12-16 15:01:04.608324
10596968,5632662369,5599,2002.08,2023-08-11 23:08:09.654998
56794446,6576822475,2465,2313.01,2023-09-17 02:10:22.659316
57082708,5189306323,3574,806.68,2023-12-03 21:45:39.119305
39362951,6070315935,5315,1787.81,2024-01-15 05:41:44.263261
24955558,7844445769,7394,1500.33,2023-07-30 15:32:50.784314
58065023,1924500582,1911,1756.64,2024-04-03 23:59:13.318724
80719279,7321678304,5076,2127.46,2023-07-01 17:36:39.035898
29691013,7391868325,6366,2140.86,2023-10-23 15:24:35.984381
23298265,2249115665,4331,241.3,2023-05-14 18:22:11.259996
31621291,5277742101,6893,2590.72,2024-03-11 07:09:43.543974
74541380,7125065267,6987,366.92,2023-09-13 06:26:49.696850
45059238,7757790403,8822,447.44,2023-10-25 05:07:36.354128
77890622,1182682176,6190,1597.89,2024-03-11 19:59:47.841477
25644984,5663763520,3471,2544.6,2023-08-01 19:42:42.093125
33559957,4787304027,6868,2041.87,2024-03-06 00:42:03.165960
7770966,3652283723,9413,1407.03,2023-11-03 20:16:16.973846
61055341,2933728475,5354,851.64,2023-12-10 21:54:22.192453
67798016,9092093344,1059,1270.43,2023-11-08 03:56:58.188738
62438061,5771317341,5450,2411.97,2024-02-11 21:45:42.726331
88397225,8141998980,3711,2474.68,2023-10-14 22:01:18.034835
56118361,7977483953,6893,34.24,2024-04-06 13:57:50.872975
60745820,6541928971,7745,331.04,2024-01-18 22:29:54.165180
38081583,8210281815,1578,1902.73,2024-01-13 21:33:15.945636
31290430,9392338947,2358,796.66,2024-02-26 18:47:14.030296
21357413,8971264310,2571,1427.83,2023-09-28 14:02:37.272095
30886306,2014059935,8806,2492.61,2023-12-19 09:21:48.773596
88417152,5548050099,8151,617.22,2023-05-04 06:02:14.543995
8753651,3432691190,7352,1944.62,2023-10-06 00:15:27.578726
